File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Block.java,160,116,78,28,24,9,20,128,10,59,11,0.1,2.82,85,0.9,34018.5,15,4,4,12,1,161.75,19,111,1,1,111.75,0,0.5,0.34,1,0,5,2691.25,1,3,0,0,1,1,31,0,1,8,0,15,569,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/BranchStatement.java,67,42,33,5,5,0,20,87,10,59,3,0,2.67,33,0.34,13954.8,6,3,2,3,0,123.66,10,39,0,1,103.05,0,0.5,0.33,1,5,6,1017.45,0,0,0,0,0,1,8,0,0,3,0,4,200,2,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Break.java,106,78,48,14,11,2,17,111,10,59,4,0,3.5,44,0.52,28318.3,4,0,3,4,0,141.43,9,74,0,1,101.55,0,0.5,0,0,4,10,1564.19,1,1,0,0,0,1,14,0,0,3,0,9,298,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Case.java,98,66,41,12,16,1,16,81,10,59,7,0.08,1.86,35,0.41,9935.85,9,2,5,7,0,169.96,7,60,0,1,119.96,0,0.5,0.43,1,8,4,1239.22,1,1,0,0,0,1,13,0,0,6,0,4,282,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/CastExpression.java,285,206,125,53,29,15,50,367,10,59,7,0.33,7.57,115,1.76,198089,11,4,5,7,0,48.27,55,200,0,1,90.56,0,0.5,0.54,1,0,36,5292.09,0,1,0,0,0,1,53,0,0,6,0,49,934,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/CharLiteral.java,102,74,51,17,5,1,23,149,10,59,6,0.6,3.5,43,0.52,21803.8,7,1,4,6,0,151.04,14,69,0,1,111.15,0,0.5,0.5,1,6,14,1549.72,0,0,0,0,0,1,21,0,0,6,0,8,311,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ClassLiteralAccess.java,96,60,37,12,16,2,20,118,10,59,6,0.2,1.83,32,0.36,6525.29,9,3,4,6,0,160.76,12,55,0,1,120.88,0,0.5,0.5,0,0,3,1093.02,0,1,0,0,0,1,11,0,0,5,0,6,250,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Clinit.java,255,171,116,19,33,5,51,338,10,59,12,0.21,2.33,115,1.45,70299.2,15,3,7,13,0,126.15,46,163,0,1,105.54,0,0.5,0.14,2,32,7,4343.89,1,1,0,0,1,1,28,0,1,11,0,36,794,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/CompilationUnitDeclaration.java,290,202,132,43,45,6,43,243,10,59,18,0.09,3.06,159,1.62,66838,28,10,5,18,0,148.83,39,196,0,1,108.94,0,0.5,0.18,2,114,8,4847.24,0,1,0,0,0,1,55,0,0,17,2,20,1011,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/CompoundAssignment.java,142,102,71,32,13,16,27,234,10,59,8,0.14,2.38,67,0.87,45580.2,10,2,4,8,0,107.77,33,97,0,1,107.54,0,0.5,0.38,1,14,9,2618.58,0,2,0,0,0,1,19,0,0,6,1,33,513,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ConditionalExpression.java,413,313,183,70,27,6,73,364,10,59,7,0.6,6,177,3.03,272947,14,7,5,7,0,32.29,69,307,0,1,82.29,0,0.5,0.65,0,0,16,9100.97,1,1,0,0,0,1,42,0,0,6,0,49,1609,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ConstructorDeclaration.java,394,310,202,70,32,10,52,321,10,59,11,0.02,6.91,228,3.31,279722,15,4,9,12,1,87.57,52,300,1,1,87.33,0,0.5,0.23,1,6,22,9940.57,1,1,0,0,1,1,76,0,1,10,0,37,1662,1,3
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Continue.java,111,82,51,16,12,2,17,111,10,59,4,0,3.75,47,0.57,33079.9,4,0,3,4,0,140.89,9,78,0,1,101,0,0.5,0,0,4,11,1697.54,1,1,0,0,0,1,15,0,0,3,0,9,320,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/DefaultCase.java,84,48,31,5,15,1,21,105,10,59,6,1,1.33,25,0.24,3939.23,7,1,5,6,0,166.18,12,42,0,1,126.29,0,0.5,0.17,0,10,2,705.28,2,1,0,0,0,1,8,0,0,5,0,5,172,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/DoStatement.java,198,146,88,24,28,6,24,155,10,59,7,0.37,3.43,80,1.17,66362.8,12,5,5,7,0,140.44,20,140,0,1,100.55,0,0.5,0.51,1,0,8,3511.89,1,1,0,0,0,1,24,0,0,6,0,17,672,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/DoubleLiteral.java,72,46,29,7,7,6,19,132,10,59,5,0.75,2.6,29,0.37,12111.2,6,1,4,5,0,138.67,15,41,0,1,118.06,0,0.5,0.4,0,7,7,1114.38,0,0,0,0,0,1,13,0,0,5,0,9,229,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/EmptyStatement.java,36,19,14,1,6,1,11,72,10,59,4,0,1,10,0.09,938.92,4,0,3,4,0,141.1,2,15,0,1,141.1,0,0.5,0,0,4,1,255.81,1,1,0,0,0,1,4,0,0,3,0,2,72,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/EqualExpression.java,534,431,293,152,18,25,85,531,10,59,11,0,10.73,291,4.01,402629,11,0,5,11,0,31.74,100,425,0,1,81.74,0,0.5,0,5,11,36,12028.4,1,0,0,0,0,1,118,0,0,11,0,84,2148,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ExplicitConstructorCall.java,316,226,136,44,43,6,47,299,10,59,14,0.15,3.79,146,1.89,109758,24,10,4,14,0,123.34,43,221,0,1,102.72,0,0.5,0.24,2,6,15,5674.53,2,1,0,0,0,1,53,0,0,13,1,32,1053,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Expression.java,484,347,186,115,53,12,84,653,10,59,6,0.2,6.67,124,1.72,146723,8,2,5,6,2,87.71,26,243,0,4,87.48,0,0.8,0.33,1,6,25,5160,1,0,2,0.23,0,4,40,0,0,6,0,20,931,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ExtendedStringLiteral.java,82,41,29,3,15,1,26,126,10,59,6,1,1,26,0.3,7259.3,7,1,2,6,1,164.15,17,38,1,1,124.27,0,0.5,0,1,6,1,904.93,0,3,0,0,0,1,6,0,0,3,0,9,215,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/FalseLiteral.java,68,40,29,6,6,0,22,104,10,59,7,1,1.57,24,0.24,3670.45,8,1,4,7,0,181.68,12,35,0,1,131.68,0,0.5,0.14,0,12,4,729.87,0,0,0,0,0,1,11,0,0,7,0,4,176,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/FieldDeclaration.java,214,136,85,31,38,2,40,276,10,59,10,0.14,2.9,78,1.23,85916.3,14,4,5,10,0,128.87,32,130,0,1,108.25,0,0.5,0.12,0,18,11,3689.42,8,1,0,0,0,1,29,0,0,9,0,26,708,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/FieldReference.java,568,427,235,97,63,18,78,740,10,59,20,0.13,3.8,229,3.5,180720,28,8,5,20,1,100.93,86,421,1,1,100.69,0,0.5,0.25,3,0,12,10502.8,4,1,0,0,0,1,76,0,0,19,1,76,1927,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/FloatLiteral.java,85,56,35,8,8,4,21,118,10,59,5,0.25,2.6,31,0.39,11976.4,7,2,4,6,0,135.76,15,51,0,1,115.14,0,0.5,0.3,0,7,7,1173.44,0,0,0,0,1,1,13,0,1,5,0,9,240,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ForStatement.java,336,256,156,60,36,11,44,256,10,59,7,0.5,8.57,176,2.59,254482,18,11,4,7,0,50.22,45,251,0,1,82.45,0,0.5,0.52,1,0,16,7760.29,1,1,0,0,0,1,60,0,0,6,0,40,1366,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/IfStatement.java,278,213,121,46,26,3,39,208,10,59,7,0.5,4.43,114,1.89,150796,14,7,5,7,0,91.85,32,207,0,1,91.62,0,0.5,0.57,0,0,11,5669.52,1,1,0,0,0,1,31,0,0,6,0,27,1040,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ImportReference.java,62,42,33,6,6,5,14,96,10,59,5,0.04,1.6,33,0.33,8839.86,12,7,2,5,0,166.29,9,39,0,1,116.29,0,0.5,0.17,1,2,4,994.29,0,2,0,0,0,1,8,0,0,3,0,7,220,1,2
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Initializer.java,116,78,54,10,20,2,18,91,10,59,6,0.1,6.67,121,1.58,144047,8,2,5,6,1,108.15,20,148,1,1,87.54,0,0.5,0.58,0,0,16,4727.02,0,1,0,0,0,1,40,0,0,5,0,16,832,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/InnerTypeDeclaration.java,21,7,5,0,4,0,10,59,10,59,1,0,1,3,0.02,106.02,1,0,1,1,0,137.25,0,5,0,1,137.25,0,0.5,0,0,1,1,45.51,0,0,0,0,0,1,1,0,0,1,0,0,16,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/InstanceOfExpression.java,248,173,104,71,23,3,52,228,10,59,7,0.33,6.14,103,1.3,118440,9,2,4,7,0,62.31,45,168,0,1,94.53,0,0.5,0.79,1,0,33,3896.68,0,1,0,0,0,1,43,0,0,6,0,39,732,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/IntLiteral.java,148,100,65,23,16,8,32,224,10,59,10,0.07,2.6,80,1.03,58957.2,13,3,4,12,0,128.02,30,95,0,1,107.4,0,0.5,0.27,0,22,13,3078.44,2,1,0,0,2,1,26,0,2,9,0,24,607,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/IntLiteralMinValue.java,28,12,10,0,6,1,10,63,10,59,2,0,1,7,0.09,1965.47,4,2,1,3,0,129.64,1,10,0,1,129.64,0,0.5,0.5,0,2,1,281.23,0,0,0,0,1,1,2,0,1,2,0,1,65,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LabeledStatement.java,126,81,47,9,20,1,25,141,10,59,8,0.21,1.62,42,0.45,9661.57,12,4,4,8,0,160.43,16,76,0,1,120.55,0,0.5,0.44,1,0,4,1349.94,1,1,0,0,0,1,13,0,0,7,0,7,306,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Literal.java,39,21,17,3,6,0,12,74,10,59,6,0.6,3.5,43,0.52,21803.8,7,1,4,6,3,151.04,14,69,2,3,111.15,0,0.75,0.5,1,6,14,1549.72,0,0,1,0.38,0,3,21,0,0,6,0,8,311,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LocalDeclaration.java,206,142,92,31,24,4,40,281,10,59,7,0.67,4.71,85,1.24,71114,8,1,5,7,0,99.07,34,136,0,1,98.83,0,0.5,0.43,1,10,13,3720.56,0,1,0,0,0,1,33,0,0,6,0,29,691,1,2
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LocalTypeDeclaration.java,68,48,32,12,5,0,15,74,10,59,5,0.5,4.4,91,1.15,98953.2,7,2,4,5,1,72.13,25,114,0,2,90,0,0.67,0.1,1,8,11,3446.58,2,1,1,0,0,2,22,0,0,4,0,22,605,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LongLiteral.java,141,104,63,19,12,9,25,181,10,59,8,0.21,3.25,73,1.15,96683,10,2,4,9,0,123.6,24,99,0,1,102.99,0,0.5,0.31,0,18,16,3444.07,1,0,0,0,1,1,26,0,1,8,0,18,650,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LongLiteralMinValue.java,28,12,10,0,6,1,10,63,10,59,2,0,1,7,0.11,2913.42,4,2,1,3,0,128.29,1,10,0,1,128.29,0,0.5,0.5,0,2,1,337.09,0,0,0,0,1,1,2,0,1,2,0,1,75,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/MagicLiteral.java,32,13,8,3,4,0,15,83,10,59,4,0,1,9,0.05,478.74,4,0,0,4,0,193.41,5,12,0,1,143.41,0,0.5,0,1,4,1,151.43,0,1,0,0,0,1,4,0,0,3,0,3,49,2,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/MemberTypeDeclaration.java,67,49,33,12,4,0,14,68,10,59,2,1,7.5,42,0.42,29762.5,3,1,4,2,0,128.24,4,44,0,1,88.36,0,0.5,0,0,2,14,1248.88,0,0,0,0,0,1,15,0,0,2,0,1,233,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/MessageSend.java,308,232,161,67,30,14,46,361,10,59,13,0.17,4.85,178,2.68,186488,22,9,5,13,0,116.97,50,226,0,1,96.35,0,0.5,0.26,2,0,21,8047.25,3,1,0,0,0,1,63,0,0,12,1,44,1402,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/MethodDeclaration.java,103,66,40,20,16,2,21,133,10,59,24,0.05,3,211,2.62,152729,40,16,8,24,1,146.99,49,288,1,1,107.11,1,0.33,0.11,6,116,11,7852.67,1,3,0,0,0,1,72,1,0,21,2,39,1493,2,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/NameReference.java,64,34,24,5,9,4,21,159,10,59,9,0.16,1.11,22,0.16,2037.33,13,4,1,9,2,191.2,15,32,2,1,141.2,2,0.25,0.11,0,18,2,472.38,0,1,0,0,0,1,10,2,0,8,2,15,130,2,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/NullLiteral.java,53,29,22,3,4,0,20,84,10,59,6,1,1.17,17,0.16,1936.01,7,1,4,6,0,189.98,10,24,0,1,139.98,0,0.5,0.17,0,10,2,467.68,0,0,0,0,0,1,7,0,0,6,0,2,122,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/NumberLiteral.java,33,17,11,3,4,0,12,77,10,59,5,0.5,1,13,0.08,952.91,6,1,0,5,0,141.82,2,16,0,1,141.82,0,0.5,0.6,0,2,1,248.2,0,1,0,0,0,1,5,0,0,4,0,2,74,2,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/OperatorExpression.java,1567,505,421,55,169,104,893,3828,10,59,24,0.48,1.29,379,11.51,2583210,26,2,1,24,0,69.36,942,450,0,1,87.44,0,0.5,0.04,7,64,7,34521.4,0,4,0,0,0,1,31,0,0,20,1,937,6196,2,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/OperatorIds.java,44,30,29,0,4,0,10,59,10,59,0,0,0,28,0.49,7566.49,27,27,0,0,0,171,0,29,0,1,171,0,0,0,0,0,0,1476.39,0,0,0,0,0,0,0,0,0,0,0,0,247,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/OR_OR_Expression.java,296,246,129,36,12,0,38,259,10,59,6,0.2,6.5,123,1.7,140925,8,2,5,6,0,87.85,28,240,0,1,87.62,0,0.5,0.33,1,10,24,5088.36,1,0,0,0,0,1,39,0,0,6,0,18,919,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/PostfixExpression.java,77,43,28,8,14,4,20,110,10,59,6,0,1.5,24,0.22,3267.47,6,0,3,6,0,166.79,14,39,0,1,126.9,0,0.5,0,0,6,2,671.22,0,2,0,0,0,1,9,0,0,4,0,8,165,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/PrefixExpression.java,60,31,21,7,13,4,16,81,10,59,5,0,1.4,18,0.16,2231.81,5,0,2,5,0,172.14,10,28,0,1,132.26,0,0.5,0,1,5,2,465.78,0,2,0,0,0,1,7,0,0,3,0,5,121,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/QualifiedAllocationExpression.java,340,253,141,75,36,4,51,416,10,59,10,0.17,6.4,155,2.35,265050,12,2,4,10,0,92.11,45,248,0,1,91.87,0,0.5,0.65,1,0,33,7049.71,4,1,0,0,0,1,64,0,0,9,0,39,1229,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/QualifiedNameReference.java,801,700,412,176,13,25,88,795,10,59,21,0.11,7.67,418,6.92,675495,29,8,5,21,0,87.57,103,694,0,1,87.34,0,0.5,0.23,8,135,29,20759.7,4,2,0,0,0,1,161,0,0,19,0,94,3487,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/QualifiedSuperReference.java,59,35,23,9,14,2,10,62,10,59,6,0,1.5,20,0.17,2551.71,6,0,2,6,0,132.41,2,32,0,1,132.41,0,0.5,0,0,6,3,501.8,1,1,0,0,0,1,9,0,0,5,0,2,131,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/QualifiedThisReference.java,176,119,71,28,26,3,31,180,10,59,9,0.12,2.78,66,0.73,35244.5,11,2,4,9,0,150.83,24,114,0,1,110.95,0,0.5,0.39,2,15,10,2178.25,0,1,0,0,0,1,25,0,0,8,0,18,448,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/QualifiedTypeReference.java,63,46,34,8,5,1,12,80,10,59,7,0.33,1.43,28,0.25,5445.89,8,1,2,7,1,125.69,3,34,1,2,125.69,0,0.67,0.71,0,0,3,750.32,1,1,1,0.27,0,2,10,0,0,6,0,3,187,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Reference.java,77,58,42,9,4,5,15,92,10,59,7,0.33,1.43,28,0.25,5445.89,8,1,2,7,1,125.69,3,34,1,3,125.69,0,0.75,0.71,0,0,3,750.32,1,1,1,0.36,0,3,10,0,0,6,0,3,187,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ReturnStatement.java,250,194,138,49,22,6,34,215,10,59,10,0.2,5.4,136,1.82,115661,15,5,4,10,0,117.68,30,189,0,1,97.06,0,0.5,0.38,3,0,16,5464.69,1,1,0,0,0,1,54,0,0,9,0,20,997,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/SingleNameReference.java,694,569,373,155,32,47,93,1045,10,59,19,0,7.21,372,6.5,478467,23,4,5,19,1,55.97,130,563,1,1,88.19,0,0.5,0.25,7,98,19,19504.7,4,2,0,0,0,1,137,0,0,17,1,121,3218,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/SingleTypeReference.java,66,47,35,10,7,0,12,79,10,59,9,0.38,1.33,31,0.34,5548.59,10,1,2,9,0,131.17,2,44,0,1,131.17,0,0.5,0.67,0,0,3,1009.5,1,1,0,0,0,1,12,0,0,8,0,2,247,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Statement.java,81,40,24,4,13,1,28,178,10,59,8,0.32,2.75,86,1.04,35379.4,12,4,5,8,1,154.76,13,116,0,2,104.76,0,0.67,0.53,1,14,5,3110.34,1,1,1,0.35,0,2,22,0,0,7,0,13,623,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/StringLiteral.java,106,75,51,16,8,10,23,135,10,59,6,1,1,26,0.3,7259.3,7,1,2,6,2,164.15,17,38,2,2,124.27,0,0.67,0,1,6,1,904.93,0,3,1,0.38,0,2,6,0,0,3,0,9,215,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/SuperReference.java,64,43,32,9,8,1,13,66,10,59,6,0,1.5,20,0.17,2551.71,6,0,2,6,0,132.41,2,32,0,1,132.41,0,0.5,0,0,6,3,501.8,1,1,0,0,0,1,9,0,0,5,0,2,131,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/SwitchStatement.java,312,247,158,50,20,16,45,314,10,59,8,0.31,6.5,170,2.45,207181,18,10,5,8,0,54.27,51,241,0,1,86.49,0,0.5,0.38,1,0,16,7357.36,2,1,0,0,0,1,52,0,0,7,0,42,1268,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/SynchronizedStatement.java,170,123,82,16,20,4,27,146,10,59,6,0.53,3.17,77,0.99,34292.9,12,6,4,7,0,121.51,21,118,0,1,100.89,0,0.5,0.61,0,0,7,2978.32,1,1,0,0,1,1,19,0,1,5,0,16,563,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ThisReference.java,73,49,36,12,8,2,16,82,10,59,9,0.12,2.78,66,0.73,35244.5,11,2,4,9,1,150.83,24,114,0,2,110.95,0,0.67,0.39,2,15,10,2178.25,0,1,1,0.35,0,2,25,0,0,8,0,18,448,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ThrowStatement.java,79,49,38,6,12,1,18,95,10,59,6,0.2,1.5,30,0.35,6537.52,8,2,7,6,0,170.92,9,41,0,1,120.92,0,0.5,0.67,0,0,2,1044.71,1,2,0,0,0,1,9,0,0,4,0,4,242,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/TrueLiteral.java,71,42,31,6,6,0,23,108,10,59,7,1,1.57,24,0.24,3644.63,8,1,6,7,0,181.71,13,35,0,1,131.71,0,0.5,0.14,0,12,4,724.13,0,1,0,0,0,1,11,0,0,6,0,5,175,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/TryStatement.java,525,403,253,72,43,14,79,696,10,59,6,0.44,12.67,274,4.15,514267,25,19,4,7,0,40.52,83,395,0,1,69.9,0,0.5,0.42,0,0,37,12447.7,3,1,0,0,1,1,76,0,1,5,0,71,1992,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/TypeDeclaration.java,1069,789,510,197,91,46,189,1291,10,59,5,0.5,4.4,91,1.15,98953.2,7,2,4,5,1,72.13,25,114,0,4,90,0,0.8,0.1,1,6,11,3446.58,2,1,1,0.2,0,4,22,0,0,4,0,22,605,1,6
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/TypeReference.java,103,80,49,30,5,4,18,104,10,59,7,0.33,1.43,28,0.25,5445.89,8,1,2,7,1,125.69,3,34,1,3,125.69,0,0.75,0.71,0,0,3,750.32,1,1,1,0.36,0,3,10,0,0,6,0,3,187,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/UnaryExpression.java,288,243,139,55,14,10,31,174,10,59,8,0.07,6.75,133,1.84,122710,10,2,5,8,0,113.3,31,237,0,1,92.68,0,0.5,0.56,0,0,27,5519.39,2,1,0,0,0,1,54,0,0,7,0,22,942,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/WhileStatement.java,236,179,99,32,27,4,30,206,10,59,7,0.36,3.86,91,1.46,99239.6,14,7,5,7,0,117.06,24,173,0,1,96.44,0,0.5,0.45,1,0,10,4377.66,1,1,0,0,0,1,27,0,0,6,0,19,811,1,1
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java,2959,2200,1483,243,96,48,663,4209,10,59,44,0.11,6.09,1586,28.95,4602780,65,21,9,44,1,62.65,701,2190,1,1,73,0,0,0.15,17,0,23,86856.7,0,2,0,0,0,0,268,0,0,42,4,352,13540,1,8
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/ClassFileConstants.java,41,26,25,0,5,0,10,59,10,59,0,0,0,23,0.25,4247.35,22,22,1,0,0,171,0,24,0,1,171,0,0,0,0,0,0,749.53,0,0,0,0,0,0,0,0,0,0,0,0,139,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/ClassFileReader.java,789,543,368,193,25,7,221,1349,10,59,38,0.02,4.45,387,6.25,692480,55,17,8,38,1,81.93,218,534,1,1,99.8,0,0.5,0.08,15,110,43,18746.4,6,7,0,0,0,1,169,0,0,31,2,59,3305,1,7
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/ClassFileStruct.java,185,161,119,43,12,7,12,85,10,59,16,0.23,2.75,118,2.04,175756,18,2,0,16,0,107.42,9,160,0,1,107.42,0,0,0.72,2,0,15,6109.95,0,1,0,0,0,0,44,0,0,15,1,9,1196,2,2
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/ClassFormatException.java,63,44,40,1,6,0,13,64,10,59,3,0.02,1,39,0.6,11865.1,34,31,0,3,0,151.12,3,43,0,1,101.12,0,0.5,0.04,0,0,1,1814.53,0,0,0,0,0,1,3,0,0,3,0,1,311,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/FieldInfo.java,311,233,157,47,7,17,71,368,10,59,16,0.02,3.75,151,2.11,97482.5,26,10,14,16,1,105.53,78,218,1,1,105.3,0,0.5,0.12,8,72,15,6317.81,9,3,0,0,0,1,60,0,0,13,4,32,1166,1,7
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/InnerClassInfo.java,144,89,66,15,5,2,50,264,10,59,8,0.13,2.25,64,0.63,17128,19,11,1,8,0,93.03,42,87,0,1,110.9,0,0.5,0.2,5,14,4,1899.89,1,1,0,0,0,1,18,0,0,7,1,12,417,1,3
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/MethodInfo.java,238,161,112,27,4,12,73,381,10,59,16,0.02,2.56,120,1.48,59061.1,27,11,3,16,1,111.4,75,157,1,1,111.17,0,0.5,0.11,7,72,9,4438.68,4,1,0,0,0,1,41,0,0,15,3,28,894,1,7
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/AttributeNamesConstants.java,24,12,20,0,2,0,10,59,10,59,0,0,0,10,0.38,14992.3,9,9,0,0,0,171,0,11,0,1,171,0,0,0,0,0,0,1133.14,0,0,0,0,0,0,0,0,0,0,0,0,204,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/CaseLabel.java,82,51,36,8,2,2,29,167,10,59,6,0.2,2.17,41,0.34,10024.3,8,2,0,6,0,137.03,21,50,0,1,116.42,0,0.5,0.33,0,10,4,1006.26,1,0,0,0,0,1,13,0,0,6,0,10,229,1,0
